inf,-nan,-nan,-nan
0.584527,0.063037,0.061605,0.292264
0.583691,0.062947,0.061516,0.293276
0.582857,0.062857,0.061429,0.294286
0.582026,0.062767,0.061341,0.295292
0.581197,0.062678,0.061254,0.296296
0.580370,0.062589,0.061166,0.297297
0.579545,0.062500,0.061080,0.298295
0.578723,0.062411,0.060993,0.299291
0.577904,0.062323,0.060907,0.300283
0.577086,0.062235,0.062235,0.299859
0.577684,0.062147,0.062147,0.299435
0.578279,0.062059,0.062059,0.299013
0.578873,0.061972,0.061972,0.298592
0.579466,0.061885,0.061885,0.298172
0.580056,0.061798,0.061798,0.297753
0.579243,0.063114,0.061711,0.297335
0.578431,0.063025,0.061625,0.298319
0.577622,0.062937,0.061538,0.299301
0.576816,0.062849,0.061453,0.300279
0.576011,0.062762,0.061367,0.301255
0.575209,0.062674,0.061281,0.302228
0.574409,0.062587,0.062587,0.301808
0.575000,0.062500,0.062500,0.301389
0.575589,0.062413,0.062413,0.300971
0.576177,0.062327,0.062327,0.300554
0.576764,0.062241,0.062241,0.300138
0.577348,0.062155,0.062155,0.299724
0.577931,0.062069,0.062069,0.299310
0.578512,0.061983,0.061983,0.298898
0.577717,0.063274,0.061898,0.298487
0.576923,0.063187,0.061813,0.299451
0.576132,0.063100,0.061728,0.300412
0.575342,0.063014,0.061644,0.301370
0.574555,0.062927,0.061560,0.302326
0.573770,0.062842,0.061475,0.303279
0.572988,0.062756,0.061392,0.304229
0.572207,0.062670,0.062670,0.303815
0.572789,0.062585,0.062585,0.303401
0.573370,0.062500,0.062500,0.302989
0.573948,0.062415,0.062415,0.302578
0.574526,0.062331,0.062331,0.302168
0.575101,0.062246,0.062246,0.301759
0.575676,0.062162,0.062162,0.301351
0.576248,0.062078,0.062078,0.300945
0.576819,0.061995,0.061995,0.300539
0.577389,0.061911,0.061911,0.300135
0.577957,0.061828,0.061828,0.299731
0.578524,0.061745,0.061745,0.299329
0.579088,0.061662,0.061662,0.298928
0.579652,0.061580,0.061580,0.298527
0.580214,0.061497,0.061497,0.298128
0.580774,0.061415,0.061415,0.297730
0.580000,0.062667,0.061333,0.297333
0.579228,0.062583,0.061252,0.298269
0.578457,0.062500,0.061170,0.299202
0.577689,0.062417,0.062417,0.298805
0.576923,0.063660,0.062334,0.298408
0.576159,0.063576,0.062252,0.299338
0.575397,0.063492,0.063492,0.298942
0.575958,0.063408,0.063408,0.298547
0.576517,0.063325,0.063325,0.298153
0.577075,0.063241,0.063241,0.297760
0.577632,0.063158,0.063158,0.297368
0.578187,0.063075,0.063075,0.296978
0.578740,0.062992,0.062992,0.296588
0.579292,0.062910,0.062910,0.296199
0.579843,0.062827,0.062827,0.295812
0.580392,0.062745,0.062745,0.295425
0.580940,0.062663,0.062663,0.295039
0.581486,0.062581,0.062581,0.294654
0.582031,0.062500,0.062500,0.294271
0.582575,0.062419,0.062419,0.293888
0.583117,0.062338,0.062338,0.293507
0.583658,0.062257,0.062257,0.293126
0.584197,0.062176,0.062176,0.292746
0.584735,0.062096,0.062096,0.292367
0.585271,0.062016,0.062016,0.291990
0.585806,0.061935,0.061935,0.291613
0.586340,0.061856,0.061856,0.291237
0.586873,0.061776,0.061776,0.290862
0.587404,0.061697,0.061697,0.290488
0.587933,0.061617,0.061617,0.290116
0.588462,0.061538,0.061538,0.289744
0.587708,0.062740,0.061460,0.289373
0.586957,0.062660,0.061381,0.290281
0.586207,0.062580,0.061303,0.291188
0.585459,0.062500,0.061224,0.292092
0.584713,0.062420,0.061146,0.292994
0.583969,0.062341,0.061069,0.293893
0.583227,0.062262,0.060991,0.294790
0.582487,0.062183,0.060914,0.295685
0.581749,0.062104,0.060837,0.296578
0.581013,0.062025,0.060759,0.297468
0.580278,0.061947,0.061947,0.297092
0.580808,0.061869,0.061869,0.296717
0.581337,0.061791,0.061791,0.296343
0.581864,0.061713,0.061713,0.295970
0.582390,0.061635,0.061635,0.295597
0.582915,0.061558,0.061558,0.295226
0.583438,0.061481,0.061481,0.294856
0.583960,0.061404,0.061404,0.294486
0.584481,0.061327,0.061327,0.294118
0.583750,0.062500,0.061250,0.293750
0.583021,0.062422,0.061174,0.294632
0.582294,0.062344,0.062344,0.294264
0.581569,0.063512,0.062266,0.293898
0.580846,0.063433,0.062189,0.294776
0.580124,0.063354,0.062112,0.295652
0.579404,0.063275,0.062035,0.296526
0.578686,0.063197,0.061958,0.297398
0.577970,0.063119,0.061881,0.298267
0.577256,0.063041,0.061805,0.299135
0.576543,0.062963,0.061728,0.300000
0.575832,0.062885,0.062885,0.299630
0.576355,0.062808,0.062808,0.299261
0.576876,0.062731,0.062731,0.298893
0.577396,0.062654,0.062654,0.298526
0.577914,0.062577,0.062577,0.298160
0.578431,0.062500,0.062500,0.297794
0.578947,0.062424,0.062424,0.297430
0.579462,0.062347,0.062347,0.297066
0.579976,0.062271,0.062271,0.296703
0.580488,0.062195,0.062195,0.296341
0.580999,0.062119,0.062119,0.295981
0.581509,0.062044,0.062044,0.295620
0.582017,0.061968,0.061968,0.295261
0.582524,0.061893,0.061893,0.294903
0.583030,0.061818,0.061818,0.294545
0.583535,0.061743,0.061743,0.294189
0.584039,0.061669,0.061669,0.293833
0.584541,0.061594,0.061594,0.293478
0.585042,0.061520,0.061520,0.293124
0.585542,0.061446,0.061446,0.292771
0.586041,0.061372,0.061372,0.292419
0.586538,0.061298,0.061298,0.292067
0.587035,0.061224,0.061224,0.291717
0.587530,0.061151,0.061151,0.291367
0.588024,0.061078,0.061078,0.291018
0.587321,0.062201,0.061005,0.290670
0.586619,0.062127,0.060932,0.291517
0.585919,0.062053,0.060859,0.292363
0.585221,0.061979,0.060787,0.293206
0.584524,0.061905,0.061905,0.292857
0.585018,0.061831,0.061831,0.292509
0.585511,0.061758,0.061758,0.292162
0.586002,0.061684,0.061684,0.291815
0.586493,0.061611,0.061611,0.291469
0.586982,0.061538,0.061538,0.291124
0.587470,0.061466,0.061466,0.290780
0.587958,0.061393,0.061393,0.290437
0.588443,0.061321,0.061321,0.290094
0.587750,0.062426,0.061249,0.289753
0.587059,0.062353,0.062353,0.289412
0.587544,0.062280,0.062280,0.289072
0.588028,0.062207,0.062207,0.288732
0.588511,0.062134,0.062134,0.288394
0.588993,0.062061,0.062061,0.288056
0.589474,0.061988,0.061988,0.287719
0.589953,0.061916,0.061916,0.287383
0.590432,0.061844,0.061844,0.287048
0.589744,0.062937,0.061772,0.286713
0.589057,0.062864,0.061700,0.287544
0.588372,0.062791,0.061628,0.288372
0.587689,0.062718,0.062718,0.288037
0.588167,0.062645,0.062645,0.287703
0.588644,0.062572,0.062572,0.287370
0.589120,0.062500,0.062500,0.287037
0.589595,0.062428,0.062428,0.286705
0.590069,0.062356,0.062356,0.286374
0.590542,0.062284,0.062284,0.286044
0.591014,0.062212,0.062212,0.285714
0.591484,0.062140,0.062140,0.285385
0.591954,0.062069,0.062069,0.285057
0.591274,0.063146,0.061998,0.284730
0.590596,0.063073,0.061927,0.285550
0.589920,0.063001,0.063001,0.285223
0.590389,0.062929,0.062929,0.284897
0.590857,0.062857,0.062857,0.284571
0.591324,0.062785,0.062785,0.284247
0.591790,0.062714,0.062714,0.283922
0.592255,0.062642,0.062642,0.283599
0.592719,0.062571,0.062571,0.283276
0.593182,0.062500,0.062500,0.282955
0.593644,0.062429,0.062429,0.282633
0.594104,0.062358,0.062358,0.282313
0.594564,0.062288,0.062288,0.281993
0.595023,0.062217,0.062217,0.281674
0.595480,0.062147,0.062147,0.281356
0.595937,0.062077,0.062077,0.281038
0.596392,0.062007,0.062007,0.280722
0.596847,0.061937,0.061937,0.280405
0.597300,0.061867,0.061867,0.280090
0.597753,0.061798,0.061798,0.279775
0.598204,0.061728,0.061728,0.279461
0.598655,0.061659,0.061659,0.279148
0.599104,0.061590,0.061590,0.278835
0.599553,0.061521,0.061521,0.278524
0.600000,0.061453,0.061453,0.278212
0.599330,0.062500,0.061384,0.277902
0.598662,0.062430,0.061315,0.278707
0.597996,0.062361,0.061247,0.279510
0.597330,0.062291,0.061179,0.280311
0.596667,0.062222,0.061111,0.281111
0.596004,0.062153,0.061043,0.281909
0.595344,0.062084,0.060976,0.282705
0.594684,0.062016,0.060908,0.283499
0.594027,0.061947,0.060841,0.284292
0.593370,0.061878,0.060773,0.285083
0.592715,0.061810,0.060706,0.285872
0.592062,0.061742,0.060639,0.286659
0.591410,0.061674,0.060573,0.287445
0.590759,0.061606,0.061606,0.287129
0.591209,0.061538,0.061538,0.286813
0.591658,0.061471,0.061471,0.286498
0.592105,0.061404,0.061404,0.286184
0.592552,0.061336,0.061336,0.285871
0.592998,0.061269,0.061269,0.285558
0.593443,0.061202,0.061202,0.285246
0.592795,0.062227,0.061135,0.284934
0.592148,0.062159,0.061069,0.285714
0.591503,0.062092,0.061002,0.286492
0.590860,0.062024,0.060936,0.287269
0.590217,0.061957,0.060870,0.288043
0.589577,0.061889,0.060803,0.288817
0.588937,0.061822,0.060738,0.289588
0.588299,0.061755,0.060672,0.290358
0.587662,0.061688,0.060606,0.291126
0.587027,0.061622,0.060541,0.291892
0.586393,0.061555,0.060475,0.292657
0.585761,0.061489,0.060410,0.293420
0.585129,0.061422,0.060345,0.294181
0.584499,0.061356,0.060280,0.294941
0.583871,0.061290,0.060215,0.295699
0.583244,0.061224,0.060150,0.296455
0.582618,0.061159,0.060086,0.297210
0.581994,0.061093,0.060021,0.297964
0.581370,0.061028,0.059957,0.298715
0.580749,0.060963,0.059893,0.299465
0.580128,0.060897,0.059829,0.300214
0.579509,0.060832,0.059765,0.300961
0.578891,0.060768,0.059701,0.301706
0.578275,0.060703,0.059638,0.302449
0.577660,0.060638,0.059574,0.303191
0.577046,0.060574,0.060574,0.302869
0.577495,0.060510,0.060510,0.302548
0.577943,0.060445,0.060445,0.302227
0.578390,0.060381,0.060381,0.301907
0.578836,0.060317,0.060317,0.301587
0.579281,0.060254,0.060254,0.301268
0.579725,0.060190,0.060190,0.300950
0.580169,0.060127,0.060127,0.300633
0.580611,0.060063,0.060063,0.300316
0.581053,0.060000,0.060000,0.300000
0.581493,0.059937,0.059937,0.299685
0.581933,0.059874,0.059874,0.299370
0.582371,0.059811,0.059811,0.299056
0.582809,0.059748,0.059748,0.298742
0.583246,0.059686,0.059686,0.298429
0.583682,0.059623,0.059623,0.298117
0.584117,0.059561,0.059561,0.297806
0.584551,0.059499,0.059499,0.297495
0.584984,0.059437,0.059437,0.297185
0.585417,0.059375,0.059375,0.296875
0.585848,0.059313,0.059313,0.296566
0.586279,0.059252,0.059252,0.296258
0.586708,0.059190,0.059190,0.295950
0.587137,0.059129,0.059129,0.295643
0.587565,0.059067,0.059067,0.295337
0.587992,0.059006,0.059006,0.295031
0.588418,0.058945,0.058945,0.294726
0.588843,0.058884,0.058884,0.294421
0.589267,0.058824,0.058824,0.294118
0.589691,0.058763,0.058763,0.293814
0.590113,0.058702,0.058702,0.293512
0.590535,0.058642,0.058642,0.293210
0.590956,0.058582,0.058582,0.292909
0.591376,0.058522,0.058522,0.292608
0.591795,0.058462,0.058462,0.292308
0.592213,0.058402,0.058402,0.292008
0.592631,0.058342,0.058342,0.291709
0.593047,0.058282,0.058282,0.291411
0.593463,0.058223,0.058223,0.291113
0.593878,0.058163,0.058163,0.290816
0.594292,0.058104,0.058104,0.290520
0.594705,0.058045,0.058045,0.290224
0.595117,0.057986,0.057986,0.289929
0.595528,0.057927,0.057927,0.289634
0.595939,0.057868,0.057868,0.289340
0.596349,0.057809,0.057809,0.289047
0.596758,0.057751,0.057751,0.288754
0.597166,0.057692,0.057692,0.288462
0.597573,0.057634,0.057634,0.288170
0.597980,0.057576,0.057576,0.287879
0.597376,0.058527,0.057518,0.287588
0.596774,0.058468,0.057460,0.288306
0.596173,0.058409,0.057402,0.289023
0.595573,0.058350,0.058350,0.288732
0.594975,0.059296,0.058291,0.288442
0.594378,0.059237,0.058233,0.289157
0.593781,0.059178,0.058175,0.289870
0.593186,0.059118,0.058116,0.290581
0.592593,0.059059,0.059059,0.290290
0.593000,0.059000,0.059000,0.290000
0.593407,0.058941,0.058941,0.289710
0.593812,0.058882,0.058882,0.289421
0.594217,0.058824,0.058824,0.289133
0.594622,0.058765,0.058765,0.288845
0.595025,0.058706,0.058706,0.288557
0.595427,0.058648,0.058648,0.288270
0.595829,0.058590,0.058590,0.287984
0.596230,0.058532,0.058532,0.287698
0.596630,0.058474,0.058474,0.287413
0.597030,0.058416,0.058416,0.287129
0.597428,0.058358,0.058358,0.286845
0.597826,0.058300,0.058300,0.286561
0.598223,0.058243,0.058243,0.286278
0.598619,0.058185,0.058185,0.285996
0.599015,0.058128,0.058128,0.285714
0.599409,0.058071,0.058071,0.285433
0.599803,0.058014,0.058014,0.285152
0.600196,0.057957,0.057957,0.284872
0.600589,0.057900,0.057900,0.284593
0.600000,0.058824,0.057843,0.284314
0.599412,0.058766,0.057786,0.285015
0.598826,0.058708,0.057730,0.285714
0.598240,0.058651,0.057674,0.286413
0.597656,0.058594,0.057617,0.287109
0.597073,0.058537,0.057561,0.287805
0.596491,0.058480,0.057505,0.288499
0.595910,0.058423,0.057449,0.289192
0.595331,0.058366,0.057393,0.289883
0.594752,0.058309,0.057337,0.290573
0.594175,0.058252,0.057282,0.291262
0.593598,0.058196,0.057226,0.291950
0.593023,0.058140,0.057171,0.292636
0.592449,0.058083,0.058083,0.292352
0.592843,0.058027,0.058027,0.292070
0.593237,0.057971,0.057971,0.291787
0.593629,0.057915,0.057915,0.291506
0.594021,0.057859,0.057859,0.291225
0.594412,0.057803,0.057803,0.290944
0.594803,0.057748,0.057748,0.290664
0.595192,0.057692,0.057692,0.290385
0.595581,0.057637,0.057637,0.290106
0.595969,0.057582,0.057582,0.289827
0.596357,0.057526,0.057526,0.289549
0.596743,0.057471,0.057471,0.289272
0.597129,0.057416,0.057416,0.288995
0.597514,0.057361,0.057361,0.288719
0.597899,0.057307,0.057307,0.288443
0.598282,0.057252,0.057252,0.288168
0.597712,0.058151,0.057197,0.287893
0.597143,0.058095,0.058095,0.287619
0.597526,0.058040,0.058040,0.287345
0.597909,0.057985,0.057985,0.287072
0.598291,0.057930,0.057930,0.286800
0.598672,0.057875,0.057875,0.286528
0.599052,0.057820,0.057820,0.286256
0.599432,0.057765,0.057765,0.285985
0.598865,0.058657,0.057711,0.285714
0.598299,0.058601,0.057656,0.286389
0.597734,0.058546,0.057602,0.287063
0.597170,0.058491,0.057547,0.287736
0.596607,0.058435,0.057493,0.288407
0.596045,0.058380,0.057439,0.289077
0.595484,0.058325,0.058325,0.288805
0.595865,0.058271,0.058271,0.288534
0.596244,0.058216,0.058216,0.288263
0.596623,0.058161,0.058161,0.287993
0.597001,0.058107,0.058107,0.287723
0.597378,0.058052,0.058052,0.287453
0.597755,0.057998,0.057998,0.287184
0.598131,0.057944,0.057944,0.286916
0.598506,0.057890,0.057890,0.286648
0.598881,0.057836,0.057836,0.286381
0.599254,0.057782,0.057782,0.286114
0.599628,0.057728,0.057728,0.285847
0.600000,0.057674,0.057674,0.285581
0.600372,0.057621,0.057621,0.285316
0.600743,0.057567,0.057567,0.285051
0.600186,0.058442,0.057514,0.284787
0.599629,0.058387,0.057461,0.285450
0.599074,0.058333,0.057407,0.286111
0.598520,0.058279,0.057354,0.286772
0.597967,0.058226,0.058226,0.286506
0.598338,0.058172,0.058172,0.286242
0.598709,0.058118,0.058118,0.285978
0.599078,0.058065,0.058065,0.285714
0.599447,0.058011,0.058011,0.285451
0.599816,0.057958,0.057958,0.285189
0.600184,0.057904,0.057904,0.284926
0.600551,0.057851,0.057851,0.284665
0.600000,0.058716,0.057798,0.284404
0.599450,0.058662,0.057745,0.285060
0.598901,0.058608,0.058608,0.284799
0.599268,0.058554,0.058554,0.284538
0.599634,0.058501,0.058501,0.284278
0.600000,0.058447,0.058447,0.284018
0.600365,0.058394,0.058394,0.283759
0.600729,0.058341,0.058341,0.283500
0.601093,0.058288,0.058288,0.283242
0.601456,0.058235,0.058235,0.282985
0.600909,0.059091,0.058182,0.282727
0.600363,0.059037,0.058129,0.283379
0.599819,0.058984,0.058076,0.284029
0.599275,0.058930,0.058024,0.284678
0.598732,0.058877,0.058877,0.284420
0.599095,0.058824,0.058824,0.284163
0.599458,0.058770,0.058770,0.283906
0.599819,0.058717,0.058717,0.283650
0.600181,0.058664,0.058664,0.283394
0.600541,0.058611,0.058611,0.283138
0.600901,0.058559,0.058559,0.282883
0.601260,0.058506,0.058506,0.282628
0.601619,0.058453,0.058453,0.282374
0.601977,0.058401,0.058401,0.282120
0.602334,0.058348,0.058348,0.281867
0.602691,0.058296,0.058296,0.281614
0.603047,0.058244,0.058244,0.281362
0.603402,0.058192,0.058192,0.281110
0.603757,0.058140,0.058140,0.280859
0.604111,0.058088,0.058088,0.280608
0.604464,0.058036,0.058036,0.280357
0.604817,0.057984,0.057984,0.280107
0.605169,0.057932,0.057932,0.279857
0.605521,0.057881,0.057881,0.279608
0.605872,0.057829,0.057829,0.279359
0.606222,0.057778,0.057778,0.279111
0.605684,0.058615,0.057726,0.278863
0.605146,0.058563,0.057675,0.279503
0.604610,0.058511,0.057624,0.280142
0.604074,0.058459,0.057573,0.280779
0.603540,0.058407,0.058407,0.280531
0.603890,0.058355,0.058355,0.280283
0.604240,0.058304,0.058304,0.280035
0.604590,0.058252,0.058252,0.279788
0.604938,0.058201,0.058201,0.279541
0.605286,0.058150,0.058150,0.279295
0.605634,0.058099,0.058099,0.279049
0.605981,0.058047,0.058047,0.278804
0.606327,0.057996,0.057996,0.278559
0.606673,0.057946,0.057946,0.278314
0.607018,0.057895,0.057895,0.278070
0.607362,0.057844,0.057844,0.277826
0.607706,0.057793,0.057793,0.277583
0.608049,0.057743,0.057743,0.277340
0.608392,0.057692,0.057692,0.277098
0.608734,0.057642,0.057642,0.276856
0.609075,0.057592,0.057592,0.276614
0.609416,0.057541,0.057541,0.276373
0.609756,0.057491,0.057491,0.276132
0.609225,0.058312,0.057441,0.275892
0.608696,0.058261,0.057391,0.276522
0.608167,0.058210,0.057341,0.277150
0.607639,0.058160,0.058160,0.276910
0.607979,0.058109,0.058109,0.276670
0.608319,0.058059,0.058059,0.276430
0.608658,0.058009,0.058009,0.276190
0.608997,0.057958,0.057958,0.275952
0.609334,0.057908,0.057908,0.275713
0.609672,0.057858,0.057858,0.275475
0.610009,0.057808,0.057808,0.275237
0.609483,0.058621,0.057759,0.275000
0.608958,0.058570,0.058570,0.274763
0.609294,0.058520,0.058520,0.274527
0.609630,0.058469,0.058469,0.274291
0.609966,0.058419,0.058419,0.274055
0.610300,0.058369,0.058369,0.273820
0.610635,0.058319,0.058319,0.273585
0.610968,0.058269,0.058269,0.273350
0.611301,0.058219,0.058219,0.273116
0.611634,0.058169,0.058169,0.272883
0.611966,0.058120,0.058120,0.272650
0.612297,0.058070,0.058070,0.272417
0.612628,0.058020,0.058020,0.272184
0.612958,0.057971,0.057971,0.271952
0.613288,0.057922,0.057922,0.271721
0.613617,0.057872,0.057872,0.271489
0.613946,0.057823,0.057823,0.271259
0.614274,0.057774,0.057774,0.271028
0.614601,0.057725,0.057725,0.270798
0.614928,0.057676,0.057676,0.270568
0.615254,0.057627,0.057627,0.270339
0.615580,0.057578,0.057578,0.270110
0.615905,0.057530,0.057530,0.269882
0.616230,0.057481,0.057481,0.269653
0.616554,0.057432,0.057432,0.269426
0.616878,0.057384,0.057384,0.269198
0.617201,0.057336,0.057336,0.268971
0.616681,0.058130,0.057287,0.268745
0.616162,0.058081,0.057239,0.269360
0.615643,0.058032,0.057191,0.269975
0.615126,0.057983,0.057143,0.270588
0.614610,0.057935,0.057095,0.271201
0.614094,0.057886,0.057047,0.271812
0.613579,0.057837,0.056999,0.272422
0.613065,0.057789,0.056951,0.273032
0.612552,0.057741,0.056904,0.273640
0.612040,0.057692,0.056856,0.274247
0.611529,0.057644,0.056809,0.274854
0.611018,0.057596,0.056761,0.275459
0.610509,0.057548,0.056714,0.276063
0.610000,0.057500,0.056667,0.276667
0.609492,0.057452,0.056619,0.277269
0.608985,0.057404,0.057404,0.277038
0.609310,0.057357,0.057357,0.276808
0.609635,0.057309,0.057309,0.276578
0.609959,0.057261,0.057261,0.276349
0.610282,0.057214,0.057214,0.276119
0.610605,0.057167,0.057167,0.275891
0.610927,0.057119,0.057119,0.275662
0.611249,0.057072,0.057072,0.275434
0.611570,0.057025,0.057025,0.275207
0.611891,0.056978,0.056978,0.274979
0.612211,0.056931,0.056931,0.274752
0.612531,0.056884,0.056884,0.274526
0.612026,0.057661,0.056837,0.274300
0.611523,0.057613,0.056790,0.274897
0.611020,0.057566,0.056743,0.275493
0.610518,0.057518,0.056697,0.276089
0.610016,0.057471,0.056650,0.276683
0.609516,0.057424,0.056604,0.277276
0.609016,0.057377,0.056557,0.277869
0.608518,0.057330,0.057330,0.277641
0.608838,0.057283,0.057283,0.277414
0.609158,0.057236,0.057236,0.277187
0.609477,0.057190,0.057190,0.276961
0.609796,0.057143,0.057143,0.276735
0.610114,0.057096,0.057096,0.276509
0.610432,0.057050,0.057050,0.276284
0.610749,0.057003,0.057003,0.276059
0.611066,0.056957,0.056957,0.275834
0.611382,0.056911,0.056911,0.275610
0.611698,0.056864,0.056864,0.275386
0.612013,0.056818,0.056818,0.275162
0.612328,0.056772,0.056772,0.274939
0.612642,0.056726,0.056726,0.274716
0.612955,0.056680,0.056680,0.274494
0.613269,0.056634,0.056634,0.274272
0.612773,0.057397,0.056589,0.274050
0.612278,0.057351,0.056543,0.274637
0.611784,0.057304,0.056497,0.275222
0.611290,0.057258,0.056452,0.275806
0.610798,0.057212,0.056406,0.276390
0.610306,0.057166,0.057166,0.276167
0.610619,0.057120,0.057120,0.275945
0.610932,0.057074,0.057074,0.275723
0.611245,0.057028,0.057028,0.275502
0.611557,0.056982,0.056982,0.275281
0.611869,0.056937,0.056937,0.275060
0.612179,0.056891,0.056891,0.274840
0.612490,0.056845,0.056845,0.274620
0.612000,0.057600,0.056800,0.274400
